City_Name,Type,Package,Variety,Sub_Variety,Year,Month,Week,Date,Low_Price,High_Price,Mostly_Low,,Origin,Origin_District,Item_Size,Color,Environment,Unit_of_Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans_Cost,Trans_Distance_(kM),Per_Capita_Income,packagetype,is_selected,Package_Size (Before adjusted according to item size),Unified_Package_Size,Unit_Price,Net_Unit_Price
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,626.7475814,0.319107733,0.295337733
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,664.5034598,0.300976612,0.282006612
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,38,9/23/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,626.7475814,0.319107733,0.295337733
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,38,9/23/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,664.5034598,0.300976612,0.282006612
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,626.7475814,0.319107733,0.295337733
COLUMBIA,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,664.5034598,0.300976612,0.282006612
COLUMBIA,,36 inch bins,PIE TYPE,,2016,10,40,10/1/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.02377,918,40420,Bin,1,1132.676352,996.7551898,0.200651075,0.176881075
COLUMBIA,,36 inch bins,PIE TYPE,,2016,10,41,10/8/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.02377,918,40420,Bin,1,1132.676352,996.7551898,0.200651075,0.176881075
COLUMBIA,,36 inch bins,PIE TYPE,,2016,10,42,10/15/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.02377,918,40420,Bin,1,1132.676352,996.7551898,0.200651075,0.176881075
COLUMBIA,,36 inch bins,PIE TYPE,,2016,10,43,10/22/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.02377,918,40420,Bin,1,1132.676352,996.7551898,0.200651075,0.176881075
COLUMBIA,,36 inch bins,PIE TYPE,,2016,10,44,10/29/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,0.02377,918,40420,Bin,1,1132.676352,996.7551898,0.200651075,0.176881075
COLUMBIA,,bushel cartons,PIE TYPE,,2016,9,39,9/24/2016,19,19,19,19,MICHIGAN,,med,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,10,40,10/1/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,10,41,10/8/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,10,42,10/15/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,10,43,10/22/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,10,44,10/29/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2016,11,45,11/5/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,PIE TYPE,,2017,9,38,9/23/2017,20,20,20,20,MICHIGAN,,med,,,,,,,,,N,0.028585,1239,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,9,39,9/24/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,40,10/1/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,40,10/1/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,649.4011085,0.307976068,0.284206068
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,41,10/8/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,41,10/8/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,649.4011085,0.307976068,0.284206068
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,42,10/15/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,42,10/15/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,649.4011085,0.307976068,0.284206068
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,43,10/22/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,43,10/22/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,649.4011085,0.307976068,0.284206068
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,44,10/29/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,BLUE TYPE,,2016,10,44,10/29/2016,200,200,200,200,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,649.4011085,0.307976068,0.284206068
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,9,39,9/24/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,40,10/1/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,40,10/1/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,664.5034598,0.188110382,0.164340382
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,41,10/8/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,41,10/8/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,664.5034598,0.188110382,0.164340382
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,42,10/15/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,42,10/15/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,664.5034598,0.188110382,0.164340382
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,43,10/22/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,43,10/22/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,664.5034598,0.188110382,0.164340382
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,44,10/29/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.25583012,0.24034012
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,2016,10,44,10/29/2016,125,125,125,125,PENNSYLVANIA,,med,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,664.5034598,0.188110382,0.164340382
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,9,39,9/24/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,40,10/1/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,41,10/8/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,42,10/15/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,43,10/22/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,44,10/29/2016,200,200,200,200,NORTH CAROLINA,,med,,,,,,,,,N,0.01549,366,40420,Bin,1,755.117568,664.5034598,0.300976612,0.285486612
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,37,9/16/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,37,9/16/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,38,9/23/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,38,9/23/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,39,9/30/2017,200,200,200,200,PENNSYLVANIA,,,,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2017,9,39,9/30/2017,200,200,200,200,VIRGINIA,,,,,,,,,,,N,0.01897,598,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,18,18,18,18,MICHIGAN,,sml,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.106520991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,18,18,18,18,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,18,18,18,18,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.111335991
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,,35,9/2/2017,17,17,17,17,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,,35,9/2/2017,17,17,17,17,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,,35,9/2/2017,17,17,17,17,PENNSYLVANIA,,,STRIPED,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,36,9/9/2017,17,17,17,17,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,36,9/9/2017,17,17,17,17,PENNSYLVANIA,,,STRIPED,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,36,9/9/2017,17,17,17,17,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,37,9/16/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,37,9/16/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,37,9/16/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,38,9/23/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,38,9/23/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,38,9/23/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,39,9/30/2017,21,21,21,21,MICHIGAN,,,ORANGE,,,,,,,,N,0.028585,1239,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,39,9/30/2017,15,15,15,15,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,39,9/30/2017,15,15,15,15,PENNSYLVANIA,,,STRIPED,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2017,9,39,9/30/2017,15,15,15,15,PENNSYLVANIA,,,ORANGE,,,,,,,,N,0.02377,918,40420,Bushel Cartons,1,17.6195,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,2017,9,37,9/16/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,2017,9,38,9/23/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,2017,9,39,9/30/2017,400,400,400,400,PENNSYLVANIA,,,WHITE,,,,,,,,N,0.02377,918,40420,Bin,1,755.117568,,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,30,30,30,30,PENNSYLVANIA,,lge,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,28,28,28,28,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,28,28,28,28,PENNSYLVANIA,,sml,WHITE,,,,,,,,N,0.02377,918,40420,,0,0,0,#DIV/0!,#DIV/0!
DALLAS,,24 inch bins,,,2017,9,37,9/16/2017,160,225,160,225,TEXAS,,lge,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,626.7475814,0.3589962,0.3442862
DALLAS,,24 inch bins,,,2017,9,38,9/23/2017,160,225,160,225,TEXAS,,lge,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,626.7475814,0.3589962,0.3442862
DALLAS,,24 inch bins,,,2017,9,39,9/30/2017,160,225,160,225,TEXAS,,lge,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,626.7475814,0.3589962,0.3442862
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,566.338176,0.282516713,0.267806713
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,150,150,150,150,TEXAS,,med,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,664.5034598,0.225732459,0.211022459
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,150,150,150,150,TEXAS,,sml,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,679.6058112,0.220716182,0.206006182
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,150,160,150,160,TEXAS,,jbo,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,566.338176,0.282516713,0.267806713
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,125,150,125,150,TEXAS,,med,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,664.5034598,0.225732459,0.211022459
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,125,150,125,150,TEXAS,,sml,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,679.6058112,0.220716182,0.206006182
DALLAS,,24 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,0.01471,314,51099,Bin,1,755.117568,566.338176,0.264859419,0.250149419
